Sensor,Value,stamp
MQ5,inf,"2024-02-28 05:59:13.000000"
MQ6,inf,"2024-02-28 05:59:14.000000"
MQ7,inf,"2024-02-28 05:59:14.000000"
MQ8,inf,"2024-02-28 05:59:15.000000"
TGS2600,0.967356741,"2024-02-28 05:59:15.000000"
TGS2602,0.969963074,"2024-02-28 05:59:16.000000"
TGS2612,0.969995379,"2024-02-28 05:59:16.000000"
MQ9,inf,"2024-02-28 05:59:16.000000"
MQ10,inf,"2024-02-28 05:59:17.000000"
MQ11,inf,"2024-02-28 05:59:17.000000"
TGS2620,0.964891970,"2024-02-28 05:59:18.000000"
TGS2603,0.087933563,"2024-02-28 05:59:18.000000"
TGS2610,0.362173051,"2024-02-28 05:59:19.000000"
TGS2611,0.000000000,"2024-02-28 05:59:19.000000"
MQ12,inf,"2024-02-28 05:59:19.000000"
,inf,"2024-02-28 05:59:22.000000"
MQ5,inf,"2024-02-28 05:59:22.000000"
MQ6,inf,"2024-02-28 05:59:23.000000"
MQ7,inf,"2024-02-28 05:59:23.000000"
MQ8,inf,"2024-02-28 05:59:24.000000"
TGS2600,0.967356741,"2024-02-28 05:59:24.000000"
TGS2602,0.969963074,"2024-02-28 05:59:24.000000"
TGS2612,1.023883939,"2024-02-28 05:59:25.000000"
MQ9,inf,"2024-02-28 05:59:25.000000"
MQ10,inf,"2024-02-28 05:59:26.000000"
MQ11,inf,"2024-02-28 05:59:26.000000"
TGS2620,0.964891970,"2024-02-28 05:59:27.000000"
TGS2603,0.219833910,"2024-02-28 05:59:28.000000"
TGS2610,0.543259561,"2024-02-28 05:59:28.000000"
TGS2611,0.546558738,"2024-02-28 05:59:28.000000"
MQ12,inf,"2024-02-28 05:59:29.000000"
,inf,"2024-02-28 05:59:31.000000"
MQ5,inf,"2024-02-28 05:59:31.000000"
MQ6,inf,"2024-02-28 05:59:32.000000"
MQ7,inf,"2024-02-28 05:59:33.000000"
MQ8,inf,"2024-02-28 05:59:33.000000"
TGS2600,0.961385369,"2024-02-28 05:59:34.000000"
TGS2602,0.963975668,"2024-02-28 05:59:34.000000"
TGS2612,0.964007735,"2024-02-28 05:59:34.000000"
MQ9,inf,"2024-02-28 05:59:35.000000"
MQ10,inf,"2024-02-28 05:59:35.000000"
MQ11,inf,"2024-02-28 05:59:36.000000"
TGS2620,0.964891970,"2024-02-28 05:59:36.000000"
TGS2603,0.175867125,"2024-02-28 05:59:37.000000"
TGS2610,0.362173051,"2024-02-28 05:59:37.000000"
TGS2611,0.546558738,"2024-02-28 05:59:38.000000"
MQ12,inf,"2024-02-28 05:59:38.000000"
,inf,"2024-02-28 05:59:40.000000"
MQ5,inf,"2024-02-28 05:59:41.000000"
MQ6,inf,"2024-02-28 05:59:41.000000"
MQ7,inf,"2024-02-28 05:59:42.000000"
MQ8,inf,"2024-02-28 05:59:42.000000"
TGS2600,0.961385369,"2024-02-28 05:59:43.000000"
TGS2602,0.963975668,"2024-02-28 05:59:43.000000"
TGS2612,0.964007735,"2024-02-28 05:59:43.000000"
MQ9,inf,"2024-02-28 05:59:44.000000"
MQ10,inf,"2024-02-28 05:59:44.000000"
MQ11,inf,"2024-02-28 05:59:45.000000"
TGS2620,0.964891970,"2024-02-28 05:59:45.000000"
