Sensor,Value,stamp
TGS2620,1.110921621,"2024-02-28 01:57:36.000000"
TGS2603,0.079628401,"2024-02-28 01:57:37.000000"
TGS2610,0.320284694,"2024-02-28 01:57:37.000000"
TGS2611,0.487364620,"2024-02-28 01:57:37.000000"
MQ12,inf,"2024-02-28 01:57:38.000000"
,inf,"2024-02-28 01:57:40.000000"
MQ5,inf,"2024-02-28 01:57:41.000000"
MQ6,inf,"2024-02-28 01:57:41.000000"
MQ7,inf,"2024-02-28 01:57:42.000000"
MQ8,inf,"2024-02-28 01:57:42.000000"
TGS2600,1.124052763,"2024-02-28 01:57:43.000000"
TGS2602,1.126661539,"2024-02-28 01:57:43.000000"
TGS2612,1.126859665,"2024-02-28 01:57:43.000000"
MQ9,inf,"2024-02-28 01:57:44.000000"
MQ10,inf,"2024-02-28 01:57:44.000000"
MQ11,inf,"2024-02-28 01:57:45.000000"
TGS2620,1.123197079,"2024-02-28 01:57:45.000000"
TGS2603,0.079628401,"2024-02-28 01:57:46.000000"
TGS2610,0.480427057,"2024-02-28 01:57:46.000000"
TGS2611,0.487364620,"2024-02-28 01:57:47.000000"
MQ12,inf,"2024-02-28 01:57:47.000000"
,inf,"2024-02-28 01:57:49.000000"
MQ5,inf,"2024-02-28 01:57:50.000000"
MQ6,inf,"2024-02-28 01:57:50.000000"
MQ7,inf,"2024-02-28 01:57:50.000000"
MQ8,inf,"2024-02-28 01:57:51.000000"
TGS2600,1.086163282,"2024-02-28 01:57:51.000000"
TGS2602,1.151979685,"2024-02-28 01:57:52.000000"
TGS2612,1.082544923,"2024-02-28 01:57:53.000000"
MQ9,inf,"2024-02-28 01:57:53.000000"
MQ10,inf,"2024-02-28 01:57:54.000000"
MQ11,inf,"2024-02-28 01:57:54.000000"
TGS2620,1.049544811,"2024-02-28 01:57:55.000000"
TGS2603,0.119442597,"2024-02-28 01:57:55.000000"
TGS2610,1.441281199,"2024-02-28 01:57:56.000000"
TGS2611,1.949458480,"2024-02-28 01:57:56.000000"
