Sensor,Value,stamp
MQ12,inf,"2024-02-26 05:22:01.000000"
,inf,"2024-02-26 05:22:04.000000"
MQ5,inf,"2024-02-26 05:22:04.000000"
MQ6,inf,"2024-02-26 05:22:04.000000"
MQ7,inf,"2024-02-26 05:22:05.000000"
MQ8,inf,"2024-02-26 05:22:05.000000"
TGS2600,0.958850265,"2024-02-26 05:22:05.000000"
TGS2602,0.960532904,"2024-02-26 05:22:06.000000"
TGS2612,0.960704923,"2024-02-26 05:22:06.000000"
MQ9,inf,"2024-02-26 05:22:06.000000"
MQ10,inf,"2024-02-26 05:22:07.000000"
MQ11,inf,"2024-02-26 05:22:07.000000"
TGS2620,0.951459646,"2024-02-26 05:22:08.000000"
TGS2603,0.093143597,"2024-02-26 05:22:08.000000"
TGS2610,0.184049085,"2024-02-26 05:22:09.000000"
TGS2611,0.746887982,"2024-02-26 05:22:09.000000"
MQ12,inf,"2024-02-26 05:22:10.000000"
,inf,"2024-02-26 05:22:13.000000"
MQ5,inf,"2024-02-26 05:22:13.000000"
MQ6,inf,"2024-02-26 05:22:13.000000"
MQ7,inf,"2024-02-26 05:22:14.000000"
MQ8,inf,"2024-02-26 05:22:14.000000"
TGS2600,0.958850265,"2024-02-26 05:22:15.000000"
TGS2602,0.960532904,"2024-02-26 05:22:16.000000"
TGS2612,0.960704923,"2024-02-26 05:22:16.000000"
MQ9,inf,"2024-02-26 05:22:19.000000"
MQ10,inf,"2024-02-26 05:22:19.000000"
MQ11,inf,"2024-02-26 05:22:20.000000"
TGS2620,0.951459646,"2024-02-26 05:22:20.000000"
TGS2603,0.419146210,"2024-02-26 05:22:23.000000"
TGS2610,0.552147210,"2024-02-26 05:22:23.000000"
TGS2611,1.680497885,"2024-02-26 05:22:25.000000"
MQ12,inf,"2024-02-26 05:22:25.000000"
,inf,"2024-02-26 05:22:28.000000"
MQ5,inf,"2024-02-26 05:22:29.000000"
MQ6,inf,"2024-02-26 05:22:29.000000"
MQ7,inf,"2024-02-26 05:22:30.000000"
MQ8,inf,"2024-02-26 05:22:30.000000"
